Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Chubb limited,CB,"",28628810.0,4550262000.0,0.126469,0.1382,138,-1132743.0,-3.806061,reduction,6.5252331,Q3 2007,FINANCE,13F,06/30/2021,136.05,195.38
Southern co.,SO,"",75047966.0,4541152000.0,0.126216,0.1315,139,3064645.0,4.257438,addition,7.0878482,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,51.2157,62.32
Illinois tool works inc,ITW,"",20159121.0,4506772000.0,0.12526,0.1319,140,-98420.0,-0.485844,reduction,6.4003749,Q4 2008,INDUSTRIALS,13F,06/30/2021,134.49,227.87
Simon property group  inc.,SPG,"",34188322.0,4460892000.0,0.123985,0.1152,141,-262814.0,-0.76286,reduction,10.4038833,Q3 2007,REAL ESTATE,13F,06/30/2021,155.11,146.58
Ishares msci eafe etf-ishares msci eafe etf,EFA,"",55974531.0,4415270000.0,0.122717,0.1208,142,1797659.0,3.31813,addition,No Data,Q2 2009,FINANCE,13F,06/30/2021,63.9262,80.49
Progressive corp.,PGR,"",44878302.0,4407497000.0,0.122501,0.1281,143,-695070.0,-1.525167,reduction,7.6693503,Q4 2007,FINANCE,13F,06/30/2021,47.46,94.88
Norfolk southern corp.,NSC,"",16347174.0,4338703000.0,0.120589,0.1326,144,-453161.0,-2.697333,reduction,6.6190336,Q3 2007,TRANSPORTS,13F,06/30/2021,119.05,293.05
Air products & chemicals inc,APD,"",15026258.0,4322754000.0,0.120146,0.1275,145,-396030.0,-2.567907,reduction,6.7880112,Q3 2007,MATERIALS,13F,06/30/2021,145.93,299.81
Eaton corp. (torbenson axle co. - eaton axle & spring),ETN,"",28796305.0,4267036000.0,0.118597,0.1224,146,-1323581.0,-4.394376,reduction,7.2210178,Q2 2013,CONSUMER DISCRETIONARY,13F,06/30/2021,74.25,164.76
Cadence design systems  inc.,CDNS,"",31137115.0,4260178000.0,0.118406,0.1312,147,-1460980.0,-4.481796,reduction,11.2497706,Q2 2009,INFORMATION TECHNOLOGY,13F,06/30/2021,49.77,173.11
Metlife inc.,MET,"",71059433.0,4252908000.0,0.118204,0.1166,148,5797903.0,8.884105,addition,8.2926413,Q3 2007,FINANCE,13F,06/30/2021,43.6217,62.8
Ishares core u.s. aggregate bond etf,AGG,"",35507241.0,4095050000.0,0.113817,0.1134,149,1606510.0,4.738865,addition,No Data,Q2 2011,FINANCE,13F,06/30/2021,111.6733,114.64
Waste management  inc.,WM,"",29180590.0,4088492000.0,0.113635,0.1154,150,-1266340.0,-4.159171,reduction,6.9296274,Q1 2008,INDUSTRIALS,13F,06/30/2021,75.88,160.23
Zoom video communications inc,ZM,"",10452097.0,4045276000.0,0.112434,0.1062,151,-799513.0,-7.105765,reduction,4.3415719,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2021,329.77,274.65
Marvell technology group ltd,MRVL,"",68877008.0,4017595000.0,0.111664,0.0883,152,7520258.0,12.256611,addition,8.3632956,Q2 2009,INFORMATION TECHNOLOGY,13F,06/30/2021,29.1558,68.5
Digital realty trust  inc.,DLR,"",26535402.0,3992518000.0,0.110967,0.1104,153,-124640.0,-0.467516,reduction,9.3899572,Q1 2009,REAL ESTATE,13F,06/30/2021,118.18,157.81
Moodys corp,MCO,"",10993055.0,3983552000.0,0.110718,0.0971,154,-65726.0,-0.594333,reduction,5.9038963,Q3 2007,FINANCE,13F,06/30/2021,139.31,404.15
Dominion energy inc,D,"",54051160.0,3976544000.0,0.110523,0.1225,155,-834611.0,-1.520633,reduction,6.6854678,Q4 2008,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,76.81,75.93
Aon plc,AON,"",16543059.0,3949819000.0,0.10978,0.1154,156,-524399.0,-3.072508,reduction,7.3281365,Q3 2007,FINANCE,13F,06/30/2021,126.72,319.92
Marathon petroleum corp,MPC,"",64994812.0,3926986000.0,0.109146,0.1023,157,-62753.0,-0.096458,reduction,10.1840474,Q3 2011,ENERGY,13F,06/30/2021,50.44,65.93
Ford motor co.,F,"",262017186.0,3893576000.0,0.108217,0.1015,158,-19847666.0,-7.041554,reduction,6.6774475,Q3 2007,CONSUMER DISCRETIONARY,13F,06/30/2021,10.73,17.08
Johnson controls international plc (tyco laboratories),JCI,"",55990289.0,3842613000.0,0.106801,0.0966,159,928812.0,1.686864,addition,7.8613287,Q2 2009,INDUSTRIALS,13F,06/30/2021,41.1633,73.37
Ishares msci emerging index fund,EEM,"",69553805.0,3835892000.0,0.106614,0.1144,160,-3404891.0,-4.666875,reduction,No Data,Q4 2007,FINANCE,13F,06/30/2021,43.99,50.92
Agilent technologies inc,A,"",25652287.0,3791666000.0,0.105385,0.0937,161,574202.0,2.289656,addition,8.4738573,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2021,58.2311,157.49
Ishares trust s&p 1500 index fund (etf),ITOT,"",38377629.0,3790175000.0,0.105343,0.0972,162,2274015.0,6.29858,addition,No Data,Q1 2015,FINANCE,13F,06/30/2021,72.786,104.94
Dollar general corp.,DG,"",17450744.0,3776165000.0,0.104954,0.105,163,-175969.0,-0.998309,reduction,7.4796313,Q4 2009,CONSUMER DISCRETIONARY,13F,06/30/2021,83.85,221.52
Iqvia holdings inc,IQV,"",15579850.0,3775310000.0,0.10493,0.0839,164,797361.0,5.393956,addition,8.1309222,Q2 2013,HEALTH CARE,13F,06/30/2021,115.9655,261.42
Ppg industries  inc. (pittsburgh plate glass),PPG,"",21942385.0,3725160000.0,0.103536,0.0984,165,-349735.0,-1.568873,reduction,9.2444814,Q3 2007,MATERIALS,13F,06/30/2021,106.67,160.57
American international group  inc.,AIG,"",78159931.0,3720413000.0,0.103404,0.1056,166,387764.0,0.49859,addition,9.1393485,Q4 2008,FINANCE,13F,06/30/2021,56.8539,59.09
Trane technologies plc,TT,"",20087699.0,3698948000.0,0.102808,0.0948,167,602647.0,3.092868,addition,8.4541091,Q3 2007,INDUSTRIALS,13F,06/30/2021,95.6179,180.93
Emerson electric co.,EMR,"",38289955.0,3685026000.0,0.102421,0.1065,168,-1875883.0,-4.670344,reduction,6.4051447,Q3 2007,INDUSTRIALS,13F,06/30/2021,61.03,97.01
Eog resources inc,EOG,"",44034104.0,3674207000.0,0.10212,0.0865,169,3435147.0,8.461171,addition,7.5418923,Q3 2007,ENERGY,13F,06/30/2021,87.6996,92.46
Exelon corp,EXC,"",82354765.0,3649139000.0,0.101423,0.1051,170,630026.0,0.770912,addition,8.4221737,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,37.5025,53.19
Global payments inc.,GPN,"",19391631.0,3636708000.0,0.101078,0.1153,171,-78616.0,-0.403775,reduction,6.6014492,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2021,125.87,142.99
Welltower inc,WELL,"",43710123.0,3632309000.0,0.100956,0.0909,172,520431.0,1.204989,addition,10.3440528,Q4 2007,REAL ESTATE,13F,06/30/2021,70.5413,80.4
T. rowe price group,TROW,"",18323947.0,3627592000.0,0.100824,0.0936,173,-244915.0,-1.318955,reduction,8.0744683,Q3 2007,FINANCE,13F,06/30/2021,79.92,216.88
Kla corp,KLAC,"",11172457.0,3622225000.0,0.100675,0.1189,174,-1070513.0,-8.7439,reduction,7.3148258,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2021,102.7,372.76
Ecolab inc.,ECL,"",17532100.0,3611088000.0,0.100366,0.1212,175,-1729099.0,-8.97711,reduction,6.1282359,Q4 2008,MATERIALS,13F,06/30/2021,138.89,222.22
Twitter inc,TWTR,"",52445511.0,3608773000.0,0.100301,0.0979,176,84861.0,0.16207,addition,6.5723944,Q4 2013,COMMUNICATIONS,13F,06/30/2021,26.2989,53.54
Twilio inc,TWLO,"",9030136.0,3559319000.0,0.0989269,0.1113,177,-2084544.0,-18.754872,reduction,5.4094916,Q3 2016,INFORMATION TECHNOLOGY,13F,06/30/2021,149.49,291.36
Roper technologies inc,ROP,"",7566723.0,3557873000.0,0.0988867,0.0914,178,-143854.0,-1.865671,reduction,7.1774304,Q4 2008,INDUSTRIALS,13F,06/30/2021,238.32,487.87
Xcel energy inc. (northern states power co. (mn)),XEL,"",53291359.0,3510834000.0,0.0975794,0.0933,179,5583732.0,11.704066,addition,9.8974241,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,48.9872,64.59
Synopsys inc.,SNPS,"",12666020.0,3493162000.0,0.0970882,0.0953,180,-417678.0,-3.192354,reduction,8.3054369,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2021,89.09,333.18
Ebay inc.,EBAY,"",49638905.0,3485147000.0,0.0968654,0.0841,181,2928852.0,6.270282,addition,7.6360990,Q3 2007,CONSUMER DISCRETIONARY,13F,06/30/2021,36.6635,76.72
Hca healthcare inc,HCA,"",16811384.0,3475584000.0,0.0965996,0.0946,182,-281882.0,-1.649082,reduction,5.2512289,Q1 2011,HEALTH CARE,13F,06/30/2021,90.57,250.46
Sempra energy  inc.,SRE,"",25918298.0,3433657000.0,0.0954343,0.0951,183,1502069.0,6.151929,addition,8.1165044,Q3 2008,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,115.6174,127.63
Align technology inc,ALGN,"",5574652.0,3406114000.0,0.0946688,0.0917,184,-188914.0,-3.277728,reduction,7.0554906,Q4 2009,HEALTH CARE,13F,06/30/2021,176.83,624.37
Msci inc,MSCI,"",6370452.0,3395962000.0,0.0943866,0.0829,185,-355960.0,-5.291974,reduction,7.7271652,Q4 2007,FINANCE,13F,06/30/2021,136.94,664.88
Jd.com inc adr,JD,"",42402144.0,3384114000.0,0.0940573,0.1126,186,-3038408.0,-6.686556,reduction,3.1656234,Q3 2014,CONSUMER DISCRETIONARY,13F,06/30/2021,40.61,78.28
Kimberly-clark corp.,KMB,"",25249063.0,3377821000.0,0.0938824,0.113,187,-2397816.0,-8.673008,reduction,7.4975967,Q3 2007,CONSUMER STAPLES,13F,06/30/2021,130.64,129.49
Zimmer biomet holdings inc,ZBH,"",20951049.0,3369349000.0,0.093647,0.0984,188,24850.0,0.118751,addition,10.0320816,Q4 2008,HEALTH CARE,13F,06/30/2021,131.2152,143.12
Ross stores inc. (de),ROST,"",27112738.0,3361979000.0,0.0934421,0.092,189,999997.0,3.829537,addition,7.6295259,Q4 2007,CONSUMER DISCRETIONARY,13F,06/30/2021,72.2421,113.2
Uber technologies inc,UBER,"",66833743.0,3349707000.0,0.093101,0.0993,190,4843587.0,7.813478,addition,3.5914625,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2021,39.2679,43.82
Electronic arts  inc.,EA,"",23124435.0,3325990000.0,0.0924418,0.0947,191,-668979.0,-2.811614,reduction,8.1257601,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2021,101.9,140.25
Dexcom inc,DXCM,"",7771797.0,3318555000.0,0.0922352,0.0776,192,424623.0,5.779406,addition,8.0329564,Q3 2010,HEALTH CARE,13F,06/30/2021,186.6129,623.21
Ishares interest rate hedged corporate bond etf,LQDH,"",34579349.0,3313047427.69,0.0920821,,193,4764362.0,15.979755,addition,No Data,,FINANCE,13G,09/30/2021,,96.29
Cognizant technology solutions corp,CTSH,"",47700497.0,3303735000.0,0.0918233,0.1149,194,-2363042.0,-4.720086,reduction,9.0754854,Q4 2008,INFORMATION TECHNOLOGY,13F,06/30/2021,62.85,78.09
Kinder morgan inc. (de),KMI,"",180745619.0,3294991000.0,0.0915803,0.078,195,21329607.0,13.37984,addition,7.9745846,Q2 2011,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,20.0645,16.75
Prudential financial inc.,PRU,"",32132819.0,3292649000.0,0.0915152,0.0863,196,-114098.0,-0.353826,reduction,8.3245645,Q3 2007,FINANCE,13F,06/30/2021,97.21,110.05
Hp inc,HPQ,"",109024707.0,3291454000.0,0.091482,0.0988,197,3102708.0,2.929239,addition,9.4596906,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2021,18.0554,30.33
Motorola solutions inc,MSI,"",14997782.0,3252270000.0,0.0903929,0.0876,198,-861102.0,-5.429777,reduction,8.8574147,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2021,100.76,248.59
Paychex inc.,PAYX,"",30111943.0,3231010000.0,0.089802,0.0851,199,579004.0,1.960536,addition,8.3500382,Q4 2008,INFORMATION TECHNOLOGY,13F,06/30/2021,65.8134,123.28
American electric power company inc,AEP,"",37981281.0,3212838000.0,0.0892969,0.0945,200,24060.0,0.063387,addition,7.5924396,Q2 2008,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,69.6095,84.71
Snap inc class a,SNAP,"",46964718.0,3200174000.0,0.0889449,0.0824,201,-6641312.0,-12.389114,reduction,3.5422660,Q1 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,20.42,52.58
Allstate corp (the),ALL,"",24508765.0,3196924000.0,0.0888546,0.0918,202,-2686053.0,-9.877077,reduction,8.2889097,Q3 2007,FINANCE,13F,06/30/2021,86.56,123.67
Northrop grumman corp.,NOC,"",8783104.0,3192042000.0,0.0887189,0.0911,203,-793526.0,-8.286067,reduction,5.4856993,Q3 2007,INDUSTRIALS,13F,06/30/2021,247.95,357.22
Roku inc,ROKU,"",6922797.0,3179292000.0,0.0883645,0.0672,204,-95824.0,-1.365282,reduction,5.9471883,Q3 2017,INFORMATION TECHNOLOGY,13F,06/30/2021,108.04,304.9
Crowdstrike holdings inc,CRWD,"",12627761.0,3173483000.0,0.0882031,0.0663,205,274411.0,2.221349,addition,6.1349103,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2021,135.3264,281.8
Ishares core msci emerging markets etf,IEMG,"",47315159.0,3169641000.0,0.0880963,0.0869,206,1386977.0,3.019882,addition,No Data,Q4 2012,FINANCE,13F,06/30/2021,52.7112,62.43
Docusign inc,DOCU,"",11240134.0,3142402000.0,0.0873392,0.0739,207,-1176518.0,-9.475324,reduction,5.7138220,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2021,101.34,278.29
Aptiv plc,APTV,"",19893255.0,3129806000.0,0.0869891,0.0837,208,-758334.0,-3.672037,reduction,7.3540473,Q1 2012,INDUSTRIALS,13F,06/30/2021,61.97,172.89
Resmed inc.,RMD,"",12659856.0,3120910000.0,0.0867419,0.0765,209,-750918.0,-5.599364,reduction,8.6901105,Q2 2008,HEALTH CARE,13F,06/30/2021,89.24,262.91
Amphenol corp. (1987),APH,"",45485447.0,3111660000.0,0.0864848,0.0889,210,-360877.0,-0.787145,reduction,7.6039067,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2021,67.0,76.77
L3harris technologies inc,LHX,"",14392101.0,3110852000.0,0.0864623,0.0958,211,-1684048.0,-10.475444,reduction,12.2008316,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2021,156.36,230.54
Nio inc,NIO,"",58437080.0,3108853000.0,0.0864068,0.0717,212,-4175079.0,-6.66816,reduction,4.2914036,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2021,13.38,39.41
Public service enterprise group inc,PEG,"",51481450.0,3075502000.0,0.0854798,0.0913,213,-88477.0,-0.171567,reduction,10.1827106,Q4 2008,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,45.74,63.8
Schlumberger ltd.,SLB,"",95962573.0,3071762000.0,0.0853759,0.0874,214,-13444892.0,-12.288825,reduction,6.8621502,Q3 2007,ENERGY,13F,06/30/2021,61.83,32.26
Ishares core msci eafe etf-ishares core msci eafe etf,IEFA,"",40991647.0,3068634000.0,0.0852889,0.0927,215,-2798587.0,-6.390893,reduction,No Data,Q1 2013,FINANCE,13F,06/30/2021,60.17,76.51
Ishares tips bond etf,TIP,"",23960847.0,3067229000.0,0.0852499,0.0825,216,1583803.0,7.077803,addition,No Data,Q4 2009,FINANCE,13F,06/30/2021,118.2414,128.67
Centene corp,CNC,"",41989789.0,3062316000.0,0.0851133,0.0835,217,-2454477.0,-5.522595,reduction,7.2018270,Q4 2009,HEALTH CARE,13F,06/30/2021,52.3,71.24
Sba communications corp.,SBAC,"",9557002.0,3045816000.0,0.0846547,0.0747,218,402360.0,4.395147,addition,8.7235973,Q4 2007,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,151.5083,345.33
Travelers companies  inc. (the) (st. paul fire and marine insurance),TRV,"",20331982.0,3043902000.0,0.0846015,0.0917,219,-413335.0,-1.992426,reduction,8.1493229,Q3 2007,FINANCE,13F,06/30/2021,122.41,160.88
Baxter international inc.,BAX,"",37692832.0,3034273000.0,0.0843339,0.0997,220,-2519640.0,-6.265817,reduction,7.5399197,Q3 2007,HEALTH CARE,13F,06/30/2021,57.41,78.96
Xilinx  inc,XLNX,"",20719105.0,2996811000.0,0.0832927,0.0787,221,-886030.0,-4.101016,reduction,8.3724323,Q4 2007,INFORMATION TECHNOLOGY,13F,06/30/2021,74.72,180.0
D.r. horton  inc.,DHI,"",33112632.0,2992388000.0,0.0831698,0.0889,222,-835699.0,-2.461679,reduction,9.2445879,Q4 2008,CONSUMER DISCRETIONARY,13F,06/30/2021,38.81,89.27
Carrier global corp.,CARR,"",61450527.0,2986494000.0,0.083006,0.0816,223,-4297601.0,-6.536461,reduction,7.0819901,Q1 2020,INDUSTRIALS,13F,06/30/2021,22.22,52.23
Avalonbay communities  inc.,AVB,"",14304185.0,2985140000.0,0.0829683,0.0752,224,438314.0,3.1611,addition,10.2458169,Q3 2008,REAL ESTATE,13F,06/30/2021,182.1781,236.68
Blackstone group inc,BX,"",30579280.0,2970472000.0,0.0825607,0.0509,225,7339615.0,31.582275,addition,4.4579554,Q1 2018,FINANCE,13F,06/30/2021,64.4608,138.42
Ihs markit ltd,INFO,"",26200252.0,2951721000.0,0.0820395,0.0804,226,-2071254.0,-7.326295,reduction,6.5728660,Q3 2014,INFORMATION TECHNOLOGY,13F,06/30/2021,50.76,130.72
Valero energy corp.,VLO,"",37668654.0,2941168000.0,0.0817462,0.075,227,2035454.0,5.71224,addition,9.2153474,Q3 2007,ENERGY,13F,06/30/2021,65.4419,77.33
Microchip technology inc,MCHP,"",39280930.0,2940962000.0,0.0817405,0.0903,228,-327688.0,-0.827315,reduction,7.1670022,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2021,79.12,74.09
Bank of new york mellon corp,BK,"",57336175.0,2937337000.0,0.0816397,0.0829,229,-2306420.0,-3.867068,reduction,6.6424842,Q3 2007,FINANCE,13F,06/30/2021,46.45,59.2
Phillips 66,PSX,"",34064275.0,2923398000.0,0.0812523,0.0801,230,649223.0,1.942906,addition,7.7774198,Q2 2012,ENERGY,13F,06/30/2021,82.1022,74.78
Skyworks solutions  inc.,SWKS,"",15215030.0,2917481000.0,0.0810878,0.0827,231,-116318.0,-0.758694,reduction,9.2131378,Q4 2009,INFORMATION TECHNOLOGY,13F,06/30/2021,100.4,167.13
Walgreens boots alliance inc.,WBA,"",55442529.0,2916831000.0,0.0810698,0.0918,232,-1427246.0,-2.509674,reduction,6.4096350,Q4 2008,CONSUMER STAPLES,13F,06/30/2021,75.11,47.02
Kroger co.,KR,"",76077865.0,2914544000.0,0.0810062,0.0783,233,2005835.0,2.707952,addition,10.1811821,Q3 2007,CONSUMER STAPLES,13F,06/30/2021,29.9075,40.02
Cummins inc,CMI,"",11931142.0,2908933000.0,0.0808503,0.1045,234,-1786532.0,-13.023578,reduction,8.3081803,Q3 2007,INDUSTRIALS,13F,06/30/2021,160.87,239.84
Otis worldwide corp,OTIS,"",35336365.0,2889453000.0,0.0803088,0.0692,235,956521.0,2.782214,addition,8.2797871,Q2 2020,INDUSTRIALS,13F,06/30/2021,58.2834,80.31
Cbre group inc common stock class a,CBRE,"",33590510.0,2879715000.0,0.0800382,0.071,236,3071977.0,10.065939,addition,10.0050247,Q4 2008,REAL ESTATE,13F,06/30/2021,46.6262,104.08
Chipotle mexican grill  inc.,CMG,"",1855782.0,2877095000.0,0.0799653,0.0822,237,-112291.0,-5.705632,reduction,6.6054128,Q1 2009,CONSUMER DISCRETIONARY,13F,06/30/2021,546.25,1779.03
Equity residential,EQR,"",37052281.0,2853026000.0,0.0792964,0.0794,238,-648530.0,-1.720202,reduction,9.8949272,Q4 2008,REAL ESTATE,13F,06/30/2021,63.74,86.4
Pioneer natural resources co.,PXD,"",17553601.0,2852813000.0,0.0792905,0.0884,239,-1389981.0,-7.337477,reduction,7.1953065,Q3 2007,ENERGY,13F,06/30/2021,147.4,186.98
Dowdupont inc. (dow chemical),DD,"",36787089.0,2847689000.0,0.079148,0.0819,240,741715.0,2.057726,addition,7.0330979,Q3 2007,MATERIALS,13F,06/30/2021,90.7456,69.6
Netease inc adr,NTES,"",24527858.0,2826836000.0,0.0785685,0.0711,241,1096916.0,4.681485,addition,3.6555237,Q2 2012,COMMUNICATIONS,13F,06/30/2021,63.6745,97.59
Te connectivity ltd,TEL,"",20884718.0,2823823000.0,0.0784847,0.0727,242,1726982.0,9.014541,addition,6.3673519,Q4 2008,INFORMATION TECHNOLOGY,13F,06/30/2021,86.2716,146.0
International flavors and fragrances  inc.,IFF,"",18586445.0,2776815000.0,0.0771782,0.0791,243,-702847.0,-3.643716,reduction,7.4624964,Q4 2008,MATERIALS,13F,06/30/2021,131.45,147.45
Dow inc,DOW,"",43790087.0,2771039000.0,0.0770177,0.0856,244,-1745631.0,-3.833542,reduction,5.8717811,Q2 2019,MATERIALS,13F,06/30/2021,49.56,55.97
Veeva systems inc,VEEV,"",8862369.0,2755755000.0,0.0765929,0.07,245,-260536.0,-2.855845,reduction,6.3914543,Q4 2013,INFORMATION TECHNOLOGY,13F,06/30/2021,129.62,317.01
Oreilly automotive inc.,ORLY,"",4855999.0,2749517000.0,0.0764195,0.0776,246,-346449.0,-6.659346,reduction,7.0426056,Q4 2008,CONSUMER DISCRETIONARY,13F,06/30/2021,266.64,622.32
Baidu inc adr,BIDU,"",13442464.0,2740919000.0,0.0761805,0.0845,247,225447.0,1.705733,addition,4.7396433,Q2 2012,COMMUNICATIONS,13F,06/30/2021,190.1545,162.24
West pharmaceutical services inc,WST,"",7604412.0,2730743000.0,0.0758977,0.0618,248,136754.0,1.831284,addition,10.2791374,Q4 2009,HEALTH CARE,13F,06/30/2021,119.2327,429.88
Mercadolibre inc,MELI,"",1750905.0,2727543000.0,0.0758087,0.0703,249,126744.0,7.80366,addition,3.5221221,Q4 2009,COMMUNICATIONS,13F,06/30/2021,569.7716,1481.02
Arthur j. gallagher & co inc,AJG,"",19453166.0,2725001000.0,0.0757381,0.0721,250,-210637.0,-1.071192,reduction,9.4090283,Q3 2007,FINANCE,13F,06/30/2021,64.46,167.67
Ishares russell 2000 etf,IWM,"",11870864.0,2722820000.0,0.0756775,0.0901,251,-2005713.0,-14.453946,reduction,No Data,Q4 2009,FINANCE,13F,06/30/2021,134.04,228.05
Ishares core total usd bond market etf,IUSB,"",50770573.0,2715718000.0,0.0754801,0.0699,252,5710699.0,12.67358,addition,No Data,Q4 2016,FINANCE,13F,06/30/2021,51.8392,53.12
General mills co.,GIS,"",44488010.0,2710655000.0,0.0753394,0.0855,253,-2959107.0,-6.236642,reduction,7.3449834,Q3 2007,CONSUMER STAPLES,13F,06/30/2021,56.64,61.8
Parker-hannifin corp.,PH,"",8787330.0,2698676000.0,0.0750064,0.0788,254,285789.0,3.361614,addition,6.8065315,Q3 2007,INDUSTRIALS,13F,06/30/2021,164.0008,296.59
Expeditors international of washington inc,EXPD,"",21303726.0,2697051000.0,0.0749612,0.0604,255,2235058.0,11.721102,addition,12.5396320,Q3 2007,TRANSPORTS,13F,06/30/2021,74.1659,123.26
Constellation brands  inc.,STZ,"",11517927.0,2693929000.0,0.0748745,0.0784,256,-184142.0,-1.573585,reduction,6.8456669,Q3 2007,CONSUMER STAPLES,13F,06/30/2021,164.45,216.81
Mettler-toledo international  inc.,MTD,"",1941792.0,2690041000.0,0.0747664,0.0611,257,143231.0,7.963644,addition,8.3998664,Q4 2008,INFORMATION TECHNOLOGY,13F,06/30/2021,593.9162,1480.88
Eversource energy (western massachusetts cos./northeast utilities),ES,"",33463557.0,2685115000.0,0.0746295,0.0805,258,1813678.0,5.730442,addition,9.7378769,Q3 2008,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,63.7168,84.9
Corteva inc,CTVA,"",60275685.0,2673223000.0,0.074299,0.0867,259,-2979299.0,-4.709983,reduction,8.2098769,Q2 2019,MATERIALS,13F,06/30/2021,29.31,43.15
Transdigm group inc,TDG,"",4129836.0,2673203000.0,0.0742984,0.0698,260,91111.0,2.255935,addition,7.4934744,Q2 2009,INDUSTRIALS,13F,06/30/2021,292.7482,623.82
Williams cos. (the),WMB,"",100600016.0,2670929000.0,0.0742352,0.0753,261,-7598609.0,-7.022833,reduction,8.2801173,Q4 2007,ENERGY,13F,06/30/2021,27.91,28.09
Match group inc.,MTCH,"",16563420.0,2670852000.0,0.0742331,0.0631,262,946456.0,6.060435,addition,5.9836626,Q4 2008,CONSUMER DISCRETIONARY,13F,06/30/2021,54.509,150.78
Ishares ftse epra/nareit asia index fund,IFAS,"",92824912.0,2669644469.12,0.0741995,,263,25267450.0,37.40142,addition,No Data,,REAL ESTATE,13G,09/30/2021,,
General dynamics corp. (electric boat),GD,"",14074758.0,2649714000.0,0.0736456,0.0754,264,-54734.0,-0.387374,reduction,5.0349456,Q3 2007,INDUSTRIALS,13F,06/30/2021,185.57,202.75
Copart inc.,CPRT,"",19981622.0,2634177000.0,0.0732137,0.0672,265,-1065528.0,-5.062576,reduction,8.4460854,Q3 2007,INDUSTRIALS,13F,06/30/2021,46.18,155.29
Fortinet inc,FTNT,"",10980868.0,2615533000.0,0.0726956,0.0586,266,172927.0,1.599999,addition,6.7235210,Q4 2009,INFORMATION TECHNOLOGY,13F,06/30/2021,47.8258,336.34
Rockwell automation  inc.,ROK,"",9049200.0,2588251000.0,0.0719373,0.0697,267,119709.0,1.340603,addition,7.7993051,Q4 2008,INDUSTRIALS,13F,06/30/2021,164.9234,319.4
Mckesson corp.,MCK,"",13517260.0,2585039000.0,0.071848,0.0824,268,-862092.0,-5.995347,reduction,8.7391611,Q3 2007,HEALTH CARE,13F,06/30/2021,150.1,207.88
Svb financial group,SIVB,"",4619718.0,2570549000.0,0.0714453,0.0639,269,215375.0,4.89006,addition,8.1856913,Q2 2009,FINANCE,13F,06/30/2021,225.3595,717.4
