Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Simon property group  inc.,SPG,"",33857722.0,4400487000.0,0.123139,0.1242,139,-330600.0,-0.966997,reduction,10.3032781,Q3 2007,REAL ESTATE,13F,09/30/2021,155.11,167.49
Csx corp,CSX,"",146466049.0,4355902000.0,0.121891,0.1271,140,4177271.0,2.93577,addition,6.4966207,Q3 2007,TRANSPORTS,13F,09/30/2021,14.6335,35.54
Agilent technologies inc,A,"",27472617.0,4327761000.0,0.121104,0.1055,141,1820330.0,7.09617,addition,9.0751767,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2021,64.8096,161.54
Vertex pharmaceuticals  inc.,VRTX,"",23547895.0,4271352000.0,0.119525,0.1311,142,187806.0,0.803961,addition,9.0768380,Q2 2008,HEALTH CARE,13F,09/30/2021,145.7168,188.25
American international group  inc.,AIG,"",77571942.0,4257923000.0,0.11915,0.1036,143,-587989.0,-0.75229,reduction,9.0705941,Q4 2008,FINANCE,13F,09/30/2021,56.85,56.95
Illinois tool works inc,ITW,"",20199495.0,4173823000.0,0.116796,0.1254,144,40374.0,0.200277,addition,6.4131934,Q4 2008,INDUSTRIALS,13F,09/30/2021,134.6342,242.64
Dexcom inc,DXCM,"",7628230.0,4171572000.0,0.116733,0.0924,145,-143567.0,-1.847282,reduction,7.8845650,Q3 2010,HEALTH CARE,13F,09/30/2021,186.61,651.26
Marvell technology group ltd,MRVL,"",68448871.0,4128152000.0,0.115518,0.1118,146,-428137.0,-0.621596,reduction,8.3113096,Q2 2009,INFORMATION TECHNOLOGY,13F,09/30/2021,29.16,73.64
Humana  inc.,HUM,"",10560411.0,4109585000.0,0.114999,0.1378,147,-622043.0,-5.56267,reduction,8.2179204,Q3 2007,HEALTH CARE,13F,09/30/2021,235.17,438.4
Eaton corp. (torbenson axle co. - eaton axle & spring),ETN,"",27445057.0,4097823000.0,0.114669,0.1188,148,-1351248.0,-4.692435,reduction,6.8821762,Q2 2013,CONSUMER DISCRETIONARY,13F,09/30/2021,74.25,173.1
Progressive corp.,PGR,"",44396739.0,4013022000.0,0.112296,0.1227,149,-481563.0,-1.073042,reduction,7.5870550,Q4 2007,FINANCE,13F,09/30/2021,47.46,90.73
Moodys corp,MCO,"",11172569.0,3967492000.0,0.111022,0.1109,150,179514.0,1.632976,addition,6.0003056,Q3 2007,FINANCE,13F,09/30/2021,142.7773,397.28
Freeport-mcmoran copper & gold  inc,FCX,"",121404799.0,3949299000.0,0.110513,0.1322,151,-6617586.0,-5.169085,reduction,8.2697190,Q3 2007,MATERIALS,13F,09/30/2021,16.31,38.87
Biogen inc,BIIB,"",13896253.0,3932503000.0,0.110043,0.1273,152,689662.0,5.222105,addition,9.3242515,Q3 2007,HEALTH CARE,13F,09/30/2021,272.5739,258.38
Johnson controls international plc (tyco laboratories),JCI,"",57343223.0,3903927000.0,0.109244,0.107,153,1352934.0,2.416373,addition,8.0512877,Q2 2009,INDUSTRIALS,13F,09/30/2021,41.7951,79.59
Hca healthcare inc,HCA,"",16063941.0,3899039000.0,0.109107,0.0967,154,-747443.0,-4.446053,reduction,5.0177565,Q1 2011,HEALTH CARE,13F,09/30/2021,90.57,243.86
Ishares trust s&p 1500 index fund (etf),ITOT,"",39425974.0,3878728000.0,0.108539,0.1055,155,1048345.0,2.731657,addition,No Data,Q1 2015,FINANCE,13F,09/30/2021,73.4704,107.12
Msci inc,MSCI,"",6370366.0,3875349000.0,0.108444,0.0945,156,-86.0,-0.00135,reduction,7.7270609,Q4 2007,FINANCE,13F,09/30/2021,136.94,666.42
Exelon corp,EXC,"",80010975.0,3867732000.0,0.108231,0.1016,157,-2343790.0,-2.845968,reduction,8.1824813,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,37.5,53.58
Marathon petroleum corp,MPC,"",62416953.0,3857990000.0,0.107958,0.1093,158,-2577859.0,-3.966253,reduction,9.7801222,Q3 2011,ENERGY,13F,09/30/2021,50.44,63.58
Air products & chemicals inc,APD,"",15024633.0,3847960000.0,0.107678,0.1203,159,-1625.0,-0.010814,reduction,6.7872772,Q3 2007,MATERIALS,13F,09/30/2021,145.93,299.49
Dollar general corp.,DG,"",18115432.0,3843009000.0,0.107539,0.1051,160,664688.0,3.808938,addition,7.7645258,Q4 2009,CONSUMER DISCRETIONARY,13F,09/30/2021,88.5572,222.88
Dominion energy inc,D,"",52331761.0,3821265000.0,0.106931,0.1107,161,-1719399.0,-3.181058,reduction,6.4727992,Q4 2008,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,76.81,75.35
Synopsys inc.,SNPS,"",12727829.0,3810841000.0,0.106639,0.0972,162,61809.0,0.487991,addition,8.3459667,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2021,90.1114,353.92
Ishares core u.s. aggregate bond etf,AGG,"",33145540.0,3806103000.0,0.106506,0.114,163,-2361701.0,-6.651322,reduction,No Data,Q2 2011,FINANCE,13F,09/30/2021,111.67,114.13
Ford motor co.,F,"",266501882.0,3773664000.0,0.105599,0.1084,164,4484696.0,1.711604,addition,6.7917390,Q3 2007,CONSUMER DISCRETIONARY,13F,09/30/2021,10.7877,19.96
Kla corp,KLAC,"",11278039.0,3772616000.0,0.105569,0.1008,165,105582.0,0.94502,addition,7.3839524,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2021,104.8701,419.84
Fedex corporation,FDX,"",16990253.0,3725793000.0,0.104259,0.1468,166,-691491.0,-3.910762,reduction,6.3957272,Q3 2007,TRANSPORTS,13F,09/30/2021,196.62,247.35
Norfolk southern corp.,NSC,"",15570285.0,3725191000.0,0.104242,0.1208,167,-776889.0,-4.752436,reduction,6.3044682,Q3 2007,TRANSPORTS,13F,09/30/2021,119.05,274.6
Digital realty trust  inc.,DLR,"",25718225.0,3714997000.0,0.103957,0.1111,168,-817177.0,-3.079573,reduction,9.1007867,Q1 2009,REAL ESTATE,13F,09/30/2021,118.18,164.11
T. rowe price group,TROW,"",18760181.0,3690129000.0,0.103261,0.101,169,436234.0,2.380677,addition,8.2666953,Q3 2007,FINANCE,13F,09/30/2021,82.6355,211.09
Align technology inc,ALGN,"",5519729.0,3672991000.0,0.102781,0.0948,170,-54923.0,-0.985227,reduction,6.9859780,Q4 2009,HEALTH CARE,13F,09/30/2021,176.83,692.32
Iqvia holdings inc,IQV,"",15265949.0,3656808000.0,0.102329,0.1051,171,-313901.0,-2.014788,reduction,7.9671013,Q2 2013,HEALTH CARE,13F,09/30/2021,115.97,264.45
Emerson electric co.,EMR,"",38769168.0,3652054000.0,0.102195,0.1026,172,479213.0,1.251537,addition,6.4853075,Q3 2007,INDUSTRIALS,13F,09/30/2021,61.44,94.31
Ecolab inc.,ECL,"",17482047.0,3647104000.0,0.102057,0.1005,173,-50053.0,-0.285493,reduction,6.1107402,Q4 2008,MATERIALS,13F,09/30/2021,138.89,232.39
Welltower inc,WELL,"",44086988.0,3632769000.0,0.101656,0.1011,174,376865.0,0.862192,addition,10.4332383,Q4 2007,REAL ESTATE,13F,09/30/2021,70.6414,86.22
Snap inc class a,SNAP,"",48410205.0,3576059000.0,0.100069,0.0891,175,1445487.0,3.077815,addition,3.6512903,Q1 2017,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,22.016,54.56
Match group inc.,MTCH,"",22719926.0,3566801000.0,0.0998099,0.0743,176,6156506.0,37.169292,addition,8.2077477,Q4 2008,CONSUMER DISCRETIONARY,13F,09/30/2021,82.2794,147.61
Cognizant technology solutions corp,CTSH,"",47901916.0,3554802000.0,0.0994741,0.092,177,201419.0,0.422258,addition,9.1138073,Q4 2008,INFORMATION TECHNOLOGY,13F,09/30/2021,62.8978,80.99
Ishares msci emerging markets etf-ishares msci emerging markets etf,EEM,"",70388089.0,3546151000.0,0.099232,0.1068,178,834284.0,1.19948,addition,No Data,Q4 2007,FINANCE,13F,09/30/2021,44.0657,51.63
Blackstone group inc,BX,"",30436641.0,3540999000.0,0.0990878,0.0827,179,-142639.0,-0.466456,reduction,4.4371610,Q1 2018,FINANCE,13F,09/30/2021,64.46,145.08
Eog resources inc,EOG,"",43977740.0,3530091000.0,0.0987826,0.1023,180,-56364.0,-0.128001,reduction,7.5322386,Q3 2007,ENERGY,13F,09/30/2021,87.7,90.08
Trane technologies plc,TT,"",20329226.0,3509841000.0,0.0982159,0.103,181,241527.0,1.202363,addition,8.5557582,Q3 2007,INDUSTRIALS,13F,09/30/2021,96.5352,194.02
Paychex inc.,PAYX,"",30409923.0,3419596000.0,0.0956906,0.0899,182,297980.0,0.989574,addition,8.4326681,Q4 2008,INFORMATION TECHNOLOGY,13F,09/30/2021,66.267,125.85
Crowdstrike holdings inc,CRWD,"",13881296.0,3411745000.0,0.0954709,0.0883,183,1253535.0,9.926819,addition,6.7439118,Q2 2019,INFORMATION TECHNOLOGY,13F,09/30/2021,145.3041,269.78
Ebay inc.,EBAY,"",48896380.0,3406612000.0,0.0953273,0.097,184,-742525.0,-1.495853,reduction,7.5218742,Q3 2007,CONSUMER DISCRETIONARY,13F,09/30/2021,36.66,73.38
Sempra energy  inc.,SRE,"",26892077.0,3401849000.0,0.095194,0.0956,185,973779.0,3.75711,addition,8.4214504,Q3 2008,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,116.014,124.24
Ishares tips bond etf,TIP,"",26553479.0,3390614000.0,0.0948796,0.0854,186,2592632.0,10.820285,addition,No Data,Q4 2009,FINANCE,13F,09/30/2021,119.1627,130.51
Prudential financial inc.,PRU,"",31969195.0,3363161000.0,0.0941114,0.0916,187,-163624.0,-0.509211,reduction,8.2821749,Q3 2007,FINANCE,13F,09/30/2021,97.21,110.28
Roper technologies inc,ROP,"",7499317.0,3345670000.0,0.0936219,0.099,188,-67406.0,-0.890822,reduction,7.1134923,Q4 2008,INDUSTRIALS,13F,09/30/2021,238.32,490.78
Resmed inc.,RMD,"",12688574.0,3344074000.0,0.0935773,0.0869,189,28718.0,0.226843,addition,8.7098234,Q2 2008,HEALTH CARE,13F,09/30/2021,89.6345,262.53
Kimberly-clark corp.,KMB,"",25213956.0,3339338000.0,0.0934448,0.094,190,-35107.0,-0.139043,reduction,7.4871718,Q3 2007,CONSUMER STAPLES,13F,09/30/2021,130.64,134.41
Electronic arts  inc.,EA,"",23091889.0,3284821000.0,0.0919192,0.0926,191,-32546.0,-0.140743,reduction,8.1143237,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2021,101.9,138.14
Xcel energy inc. (northern states power co. (mn)),XEL,"",52434636.0,3277164000.0,0.0917049,0.0977,192,-856723.0,-1.607621,reduction,9.7383111,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,48.99,64.97
Twilio inc,TWLO,"",10264002.0,3274731000.0,0.0916369,0.0991,193,1233866.0,13.66387,addition,6.1486375,Q3 2016,INFORMATION TECHNOLOGY,13F,09/30/2021,169.8733,302.78
Svb financial group,SIVB,"",5059688.0,3273011000.0,0.0915887,0.0715,194,439970.0,9.523741,addition,8.9652754,Q2 2009,FINANCE,13F,09/30/2021,262.0137,745.26
Fortinet inc,FTNT,"",11207068.0,3272913000.0,0.091586,0.0728,195,226200.0,2.059946,addition,6.8620220,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2021,52.7591,341.35
Chipotle mexican grill  inc.,CMG,"",1795407.0,3263188000.0,0.0913138,0.0801,196,-60375.0,-3.253345,reduction,6.3905159,Q1 2009,CONSUMER DISCRETIONARY,13F,09/30/2021,546.25,1806.0
Cbre group inc common stock class a,CBRE,"",32980167.0,3210948000.0,0.089852,0.0802,197,-610343.0,-1.81701,reduction,9.8232323,Q4 2008,REAL ESTATE,13F,09/30/2021,46.63,100.55
American electric power company inc,AEP,"",39550514.0,3210708000.0,0.0898453,0.0894,198,1569233.0,4.131596,addition,7.9061286,Q2 2008,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,70.0691,83.24
Motorola solutions inc,MSI,"",13708227.0,3184695000.0,0.0891174,0.0905,199,-1289555.0,-8.598305,reduction,8.0958272,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2021,100.76,252.04
Avalonbay communities  inc.,AVB,"",14317418.0,3173311000.0,0.0887988,0.0831,200,13233.0,0.092511,addition,10.2552955,Q3 2008,REAL ESTATE,13F,09/30/2021,182.2165,243.9
Amphenol corp. (1987),APH,"",43227736.0,3165567000.0,0.0885821,0.0866,201,-2257711.0,-4.96359,reduction,7.2264799,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2021,67.0,84.9
Ishares core msci eafe etf-ishares core msci eafe etf,IEFA,"",42588366.0,3162187000.0,0.0884875,0.0854,202,1596719.0,3.89523,addition,No Data,Q1 2013,FINANCE,13F,09/30/2021,60.6979,76.84
Northrop grumman corp.,NOC,"",8768923.0,3158128000.0,0.088374,0.0888,203,-14181.0,-0.161458,reduction,5.4768423,Q3 2007,INDUSTRIALS,13F,09/30/2021,247.95,353.96
Zimmer biomet holdings inc,ZBH,"",21565511.0,3156329000.0,0.0883236,0.0938,204,614462.0,2.932846,addition,10.3263071,Q4 2008,HEALTH CARE,13F,09/30/2021,131.6514,131.08
Sba communications corp.,SBAC,"",9543198.0,3154695000.0,0.0882779,0.0848,205,-13804.0,-0.144439,reduction,8.7109971,Q4 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,151.51,350.29
West pharmaceutical services inc,WST,"",7430013.0,3154339000.0,0.0882679,0.076,206,-174399.0,-2.293392,reduction,10.0433965,Q4 2009,HEALTH CARE,13F,09/30/2021,119.23,444.66
Ihs markit ltd,INFO,"",27013117.0,3150270000.0,0.0881541,0.0822,207,812865.0,3.102508,addition,6.7767898,Q3 2014,INFORMATION TECHNOLOGY,13F,09/30/2021,52.7418,130.24
Microchip technology inc,MCHP,"",41046518.0,3150115000.0,0.0881497,0.0819,208,1765588.0,4.494771,addition,7.4891425,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2021,79.0178,82.86
Baxter international inc.,BAX,"",39082329.0,3143391000.0,0.0879616,0.0845,209,1389497.0,3.686369,addition,7.8178690,Q3 2007,HEALTH CARE,13F,09/30/2021,58.2284,79.58
Xilinx  inc,XLNX,"",20782643.0,3137970000.0,0.0878099,0.0834,210,63538.0,0.306664,addition,8.3981075,Q4 2007,INFORMATION TECHNOLOGY,13F,09/30/2021,74.9532,216.18
Twitter inc,TWTR,"",51951386.0,3137344000.0,0.0877924,0.1004,211,-494125.0,-0.942168,reduction,6.5104714,Q4 2013,COMMUNICATIONS,13F,09/30/2021,26.3,50.61
Carrier global corp.,CARR,"",60571076.0,3135159000.0,0.0877312,0.0831,212,-879451.0,-1.431153,reduction,6.9806360,Q1 2020,INDUSTRIALS,13F,09/30/2021,22.22,56.12
Travelers companies  inc. (the) (st. paul fire and marine insurance),TRV,"",20473426.0,3112166000.0,0.0870878,0.0847,213,141444.0,0.695672,addition,8.2060155,Q3 2007,FINANCE,13F,09/30/2021,122.6145,156.42
Public service enterprise group inc,PEG,"",50755686.0,3091019000.0,0.086496,0.0856,214,-725764.0,-1.409758,reduction,10.0391590,Q4 2008,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,45.74,62.46
Uber technologies inc,UBER,"",68716174.0,3078485000.0,0.0861453,0.0932,215,1882431.0,2.816588,addition,3.6926192,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2021,39.4215,44.11
Allstate corp (the),ALL,"",24089103.0,3066783000.0,0.0858178,0.089,216,-419662.0,-1.712294,reduction,8.1469793,Q3 2007,FINANCE,13F,09/30/2021,86.56,113.23
Ishares core msci emerging markets etf-ishares core msci emerging markets etf,IEMG,"",49550606.0,3060246000.0,0.0856349,0.0882,217,2235447.0,4.724589,addition,No Data,Q4 2012,FINANCE,13F,09/30/2021,53.1183,63.31
Equity residential,EQR,"",37577330.0,3040759000.0,0.0850896,0.0794,218,525049.0,1.417049,addition,10.0351432,Q4 2008,REAL ESTATE,13F,09/30/2021,63.98,87.17
Bank of new york mellon corp,BK,"",58293459.0,3021932000.0,0.0845628,0.0818,219,957284.0,1.669599,addition,6.7533870,Q3 2007,FINANCE,13F,09/30/2021,46.5385,58.05
Otis worldwide corp,OTIS,"",36709140.0,3020428000.0,0.0845207,0.0804,220,1372775.0,3.884879,addition,8.6014468,Q2 2020,INDUSTRIALS,13F,09/30/2021,59.1775,85.57
Ross stores inc. (de),ROST,"",27709659.0,3016195000.0,0.0844022,0.0936,221,596921.0,2.201626,addition,7.7974995,Q4 2007,CONSUMER DISCRETIONARY,13F,09/30/2021,73.0287,116.52
Kroger co.,KR,"",74363303.0,3006511000.0,0.0841312,0.0811,222,-1714562.0,-2.253694,reduction,9.9517294,Q3 2007,CONSUMER STAPLES,13F,09/30/2021,29.91,40.65
Oreilly automotive inc.,ORLY,"",4901412.0,2995056000.0,0.0838107,0.0765,223,45413.0,0.935194,addition,7.1084676,Q4 2008,CONSUMER DISCRETIONARY,13F,09/30/2021,269.8312,640.97
Realty income corp.,O,"",43253648.4,2993806303.5,0.0837757,0.0664,224,5513085.38,14.607851,addition,10.7636648,,REAL ESTATE,13G,10/31/2021,,71.97
Ppg industries  inc. (pittsburgh plate glass),PPG,"",20753448.0,2967953000.0,0.0830523,0.1037,225,-1188937.0,-5.418449,reduction,8.7435739,Q3 2007,MATERIALS,13F,09/30/2021,106.67,164.3
Aptiv plc,APTV,"",19793337.0,2948615000.0,0.0825111,0.0871,226,-99918.0,-0.502271,reduction,7.3171101,Q1 2012,INDUSTRIALS,13F,09/30/2021,61.97,176.51
Ishares core total usd bond market etf,IUSB,"",54981980.0,2927241000.0,0.081913,0.0756,227,4211407.0,8.294976,addition,No Data,Q4 2016,FINANCE,13F,09/30/2021,51.9472,52.89
Kinder morgan inc. (de),KMI,"",174433344.0,2918270000.0,0.081662,0.0917,228,-6312275.0,-3.492353,reduction,7.6960840,Q2 2011,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,20.06,16.51
Hp inc,HPQ,"",106306827.0,2908553000.0,0.0813901,0.0916,229,-2717880.0,-2.492903,reduction,9.2238697,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2021,18.06,30.93
Te connectivity ltd,TEL,"",21166910.0,2904524000.0,0.0812773,0.0786,230,282192.0,1.351189,addition,6.4533869,Q4 2008,INFORMATION TECHNOLOGY,13F,09/30/2021,86.9493,166.05
Docusign inc,DOCU,"",11274185.0,2902315000.0,0.0812155,0.0875,231,34051.0,0.302941,addition,5.7311316,Q2 2018,INFORMATION TECHNOLOGY,13F,09/30/2021,101.8114,267.12
Global payments inc.,GPN,"",18305729.0,2884617000.0,0.0807203,0.1012,232,-1085902.0,-5.599849,reduction,6.2317780,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2021,125.87,125.51
Monolithic power systems inc,MPWR,"",5930193.0,2874245000.0,0.0804301,0.0611,233,55039.0,0.936809,addition,12.9141834,Q1 2009,INFORMATION TECHNOLOGY,13F,09/30/2021,170.5627,563.55
Spdr s&p 500 etf trust,SPY,PUT,6681800.0,2867429000.0,0.0802393,0.0383,234,3464300.0,107.670552,addition,No Data,Q1 2014,FINANCE,13F,09/30/2021,,468.14
D.r. horton  inc.,DHI,"",34085700.0,2862178000.0,0.0800924,0.0833,235,973068.0,2.938661,addition,9.5162550,Q4 2008,CONSUMER DISCRETIONARY,13F,09/30/2021,40.0992,101.54
Arthur j. gallagher & co inc,AJG,"",19205077.0,2854838000.0,0.079887,0.0758,236,-248089.0,-1.275314,reduction,9.2890336,Q3 2007,FINANCE,13F,09/30/2021,64.46,164.91
Schlumberger ltd.,SLB,"",95363170.0,2826566000.0,0.0790958,0.0855,237,-599403.0,-0.624622,reduction,6.8192877,Q3 2007,ENERGY,13F,09/30/2021,61.83,32.06
Jd.com inc adr,JD,"",39045395.0,2820640000.0,0.07893,0.0942,238,-3356749.0,-7.916461,reduction,2.9150180,Q3 2014,CONSUMER DISCRETIONARY,13F,09/30/2021,40.61,83.15
L3harris technologies inc,LHX,"",12755214.0,2809209000.0,0.0786101,0.0866,239,-1636887.0,-11.37351,reduction,10.8131689,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2021,156.36,221.19
Workday inc,WDAY,"",11235329.0,2807596000.0,0.078565,0.0684,240,943380.0,9.166194,addition,5.8823712,Q4 2012,COMMUNICATIONS,13F,09/30/2021,140.8361,300.9
Mercadolibre inc,MELI,"",1668306.0,2801753000.0,0.0784015,0.0759,241,-82599.0,-4.717503,reduction,3.3559659,Q4 2009,COMMUNICATIONS,13F,09/30/2021,569.77,1487.33
Old dominion freight line inc,ODFL,"",9687746.0,2770500000.0,0.0775269,0.0683,242,13807.0,0.142724,addition,8.3652008,Q4 2009,TRANSPORTS,13F,09/30/2021,128.4049,360.93
Palo alto networks inc,PANW,"",5770788.0,2764205000.0,0.0773508,0.0604,243,-75040.0,-1.28365,reduction,5.9244618,Q3 2012,INFORMATION TECHNOLOGY,13F,09/30/2021,149.6,513.76
Mettler-toledo international  inc.,MTD,"",2004876.0,2761435000.0,0.0772733,0.0749,244,63084.0,3.248752,addition,8.6727572,Q4 2008,INFORMATION TECHNOLOGY,13F,09/30/2021,618.5712,1534.17
Pioneer natural resources co.,PXD,"",16557653.0,2757016000.0,0.0771496,0.0794,245,-995948.0,-5.673753,reduction,6.7870626,Q3 2007,ENERGY,13F,09/30/2021,147.4,180.25
Consolidated edison co. of new york inc. (consolidated gas co. of new york),ED,"",37822154.0,2745509000.0,0.0768276,0.0703,246,2618341.0,7.437663,addition,10.7029148,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,77.6534,77.5
Copart inc.,CPRT,"",19764691.0,2741759000.0,0.0767227,0.0733,247,-216931.0,-1.085653,reduction,8.3543903,Q3 2007,INDUSTRIALS,13F,09/30/2021,46.18,157.17
Zoom video communications inc,ZM,"",10482052.0,2741057000.0,0.076703,0.1126,248,29955.0,0.286593,addition,4.3540146,Q2 2019,INFORMATION TECHNOLOGY,13F,09/30/2021,329.5749,263.71
General dynamics corp. (electric boat),GD,"",13892828.0,2723411000.0,0.0762093,0.0738,249,-181930.0,-1.292598,reduction,4.9698640,Q3 2007,INDUSTRIALS,13F,09/30/2021,185.57,199.46
Lululemon athletica inc.,LULU,"",6721624.0,2720240000.0,0.0761205,0.0667,250,153852.0,2.34253,addition,5.3941060,Q2 2008,CONSUMER DISCRETIONARY,13F,09/30/2021,131.1773,465.84
Eversource energy (western massachusetts cos./northeast utilities),ES,"",33244650.0,2718082000.0,0.0760601,0.0747,251,-218907.0,-0.654165,reduction,9.6741750,Q3 2008,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,63.72,83.77
Keysight technologies inc,KEYS,"",16432610.0,2699713000.0,0.0755461,0.0714,252,-168838.0,-1.017008,reduction,8.9212705,Q4 2014,HEALTH CARE,13F,09/30/2021,62.77,194.35
Alexandria real estate equities  inc.,ARE,"",14070356.0,2688422000.0,0.0752302,0.0694,253,357764.0,2.609018,addition,9.2347592,Q2 2009,REAL ESTATE,13F,09/30/2021,127.6643,207.27
Paycom software inc,PAYC,"",5390072.0,2672128000.0,0.0747742,0.0525,254,198947.0,3.832445,addition,8.9693425,Q2 2015,INFORMATION TECHNOLOGY,13F,09/30/2021,180.3091,477.07
Snowflake  inc.,SNOW,"",8829683.0,2670361000.0,0.0747248,0.022,255,5553782.0,169.534488,addition,2.9344244,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2021,281.3603,398.0
Cummins inc,CMI,"",11877048.0,2667109000.0,0.0746338,0.081,256,-54094.0,-0.453385,reduction,8.2705123,Q3 2007,INDUSTRIALS,13F,09/30/2021,160.87,231.89
Rockwell automation  inc.,ROK,"",9019210.0,2652009000.0,0.0742112,0.072,257,-29990.0,-0.331411,reduction,7.7734573,Q4 2008,INDUSTRIALS,13F,09/30/2021,164.92,341.95
General mills co.,GIS,"",43804731.0,2620400000.0,0.0733267,0.0754,258,-683279.0,-1.535872,reduction,7.2321738,Q3 2007,CONSUMER STAPLES,13F,09/30/2021,56.64,63.12
Mongodb inc,MDB,"",5517023.0,2601332000.0,0.0727931,0.0528,259,269568.0,5.137119,addition,8.3366294,Q4 2017,INFORMATION TECHNOLOGY,13F,09/30/2021,203.8976,570.0
Ishares russell 2000 etf,IWM,"",11888194.0,2600543000.0,0.072771,0.0758,260,17330.0,0.145988,addition,No Data,Q4 2009,FINANCE,13F,09/30/2021,134.1635,235.86
Williams cos. (the),WMB,"",100177472.0,2598604000.0,0.0727168,0.0743,261,-422544.0,-0.420024,reduction,8.2453388,Q4 2007,ENERGY,13F,09/30/2021,27.91,28.21
Walgreens boots alliance inc.,WBA,"",55036288.0,2589456000.0,0.0724608,0.0812,262,-406241.0,-0.732725,reduction,6.3626700,Q4 2008,CONSUMER STAPLES,13F,09/30/2021,75.11,47.81
American water works co inc,AWK,"",15286560.0,2584041000.0,0.0723093,0.0663,263,-174644.0,-1.129563,reduction,8.4225457,Q2 2009,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,85.5,170.75
Okta inc,OKTA,"",10854854.0,2576290000.0,0.0720924,0.0706,264,485717.0,4.684257,addition,7.3534688,Q2 2017,INFORMATION TECHNOLOGY,13F,09/30/2021,116.6915,266.42
Mckesson corp.,MCK,"",12901746.0,2572351000.0,0.0719821,0.072,265,-615514.0,-4.553541,reduction,8.3412198,Q3 2007,HEALTH CARE,13F,09/30/2021,150.1,223.82
Dow inc,DOW,"",44403975.0,2555894000.0,0.0715216,0.0771,266,613888.0,1.401888,addition,5.9540969,Q2 2019,MATERIALS,13F,09/30/2021,49.6706,58.34
Hilton worldwide holdings inc,HLT,"",19279555.0,2547023000.0,0.0712734,0.0661,267,-398434.0,-2.02477,reduction,6.9180206,Q4 2013,CONSUMER DISCRETIONARY,13F,09/30/2021,74.17,144.53
Autozone inc.,AZO,"",1497957.0,2543519000.0,0.0711753,0.0635,268,-30453.0,-1.992463,reduction,6.9527698,Q3 2007,CONSUMER DISCRETIONARY,13F,09/30/2021,753.07,1893.84
